date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:20:11	176220/176220	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-2b05c%22	https://eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/table-data-table.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:12	151358/151358	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-24f3e%22	https://eliteadmin.themedesigner.in/demos/bt4/material/table-footable.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/table-footable.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:13	56623/56623	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-dd2f%22	https://eliteadmin.themedesigner.in/demos/bt4/material/table-jsgrid.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/table-jsgrid.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:13	121791/121791	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-1dbbf%22	https://eliteadmin.themedesigner.in/demos/bt4/material/table-responsive.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/table-responsive.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:13	84372/84372	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-14994%22	https://eliteadmin.themedesigner.in/demos/bt4/material/table-bootstrap.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/table-bootstrap.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:14	87439/87439	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-1558f%22	https://eliteadmin.themedesigner.in/demos/bt4/material/table-editable-table.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/table-editable-table.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:14	117166/117166	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-1c9ae%22	https://eliteadmin.themedesigner.in/demos/bt4/material/widget-data.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/widget-data.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:15	130261/130261	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-1fcd5%22	https://eliteadmin.themedesigner.in/demos/bt4/material/widget-apps.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/widget-apps.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:16	105837/105837	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-19d6d%22	https://eliteadmin.themedesigner.in/demos/bt4/material/widget-charts.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/widget-charts.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:16	71647/71647	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-117df%22	https://eliteadmin.themedesigner.in/demos/bt4/material/layout-single-column.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/layout-single-column.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:17	54697/54697	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-d5a9%22	https://eliteadmin.themedesigner.in/demos/bt4/material/layout-fix-header.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/layout-fix-header.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:17	71605/71605	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-117b5%22	https://eliteadmin.themedesigner.in/demos/bt4/material/layout-fix-sidebar.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/layout-fix-sidebar.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:18	71618/71618	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-117c2%22	https://eliteadmin.themedesigner.in/demos/bt4/material/layout-fix-header-sidebar.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/layout-fix-header-sidebar.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:18	71598/71598	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-117ae%22	https://eliteadmin.themedesigner.in/demos/bt4/material/layout-boxed.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/layout-boxed.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:18	71631/71631	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-117cf%22	https://eliteadmin.themedesigner.in/demos/bt4/material/layout-logo-center.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/layout-logo-center.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:19	54701/54701	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-d5ad%22	https://eliteadmin.themedesigner.in/demos/bt4/material/starter-kit.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/starter-kit.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:19	54697/54697	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-d5a9%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-blank.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-blank.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:20	7038/7038	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-1b7e%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-login-2.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-login-2.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:20	5681/5681	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-1631%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-register.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-register.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:20	5764/5764	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-1684%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-register2.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-register2.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:21	5902/5902	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-170e%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-register3.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-register3.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:21	3910/3910	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-f46%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-lockscreen.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-lockscreen.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:22	3828/3828	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-ef4%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-recover-password.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-recover-password.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:22	72629/72629	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-11bb5%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-profile.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-profile.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:23	67402/67402	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-1074a%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-animation.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-animation.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:23	74375/74375	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-12287%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-fix-innersidebar.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-fix-innersidebar.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:24	74375/74375	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-12287%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-fix-inner-right-sidebar.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-fix-inner-right-sidebar.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:24	60960/60960	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-ee20%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-invoice.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-invoice.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:25	59524/59524	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-e884%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-treeview.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-treeview.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:25	103660/103660	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-194ec%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-utility-classes.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-utility-classes.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:26	59137/59137	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-e701%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-search-result.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-search-result.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:26	66773/66773	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-104d5%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-scroll.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-scroll.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:27	61795/61795	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-f163%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-pricing.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-pricing.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:27	63001/63001	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-f619%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-lightbox-popup.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-lightbox-popup.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:27	69096/69096	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-10de8%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-gallery.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-gallery.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:28	70257/70257	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-11271%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-faq.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-faq.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:29	2509/2509	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-9cd%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-error-400.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-error-400.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:29	2518/2518	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-9d6%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-error-403.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-error-403.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:30	2509/2509	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-9cd%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-error-404.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-error-404.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:31	2500/2500	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-9c4%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-error-500.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-error-500.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:31	2517/2517	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-9d5%22	https://eliteadmin.themedesigner.in/demos/bt4/material/pages-error-503.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/pages-error-503.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:32	59408/59408	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-e810%22	https://eliteadmin.themedesigner.in/demos/bt4/material/chart-morris.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/chart-morris.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:32	58991/58991	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-e66f%22	https://eliteadmin.themedesigner.in/demos/bt4/material/chart-chartist.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/chart-chartist.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:32	58085/58085	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-e2e5%22	https://eliteadmin.themedesigner.in/demos/bt4/material/chart-echart.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/chart-echart.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:33	58759/58759	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-e587%22	https://eliteadmin.themedesigner.in/demos/bt4/material/chart-flot.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/chart-flot.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:33	62395/62395	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-f3bb%22	https://eliteadmin.themedesigner.in/demos/bt4/material/chart-knob.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/chart-knob.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:34	57939/57939	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-e253%22	https://eliteadmin.themedesigner.in/demos/bt4/material/chart-chart-js.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/chart-chart-js.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:34	63221/63221	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-f6f5%22	https://eliteadmin.themedesigner.in/demos/bt4/material/chart-sparkline.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/chart-sparkline.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:34	65447/65447	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-ffa7%22	https://eliteadmin.themedesigner.in/demos/bt4/material/chart-extra-chart.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/chart-extra-chart.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:35	61336/61336	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-ef98%22	https://eliteadmin.themedesigner.in/demos/bt4/material/chart-peity.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/chart-peity.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:36	378305/378305	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-5c5c1%22	https://eliteadmin.themedesigner.in/demos/bt4/material/icon-material.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/icon-material.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:36	203890/203890	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-31c72%22	https://eliteadmin.themedesigner.in/demos/bt4/material/icon-fontawesome.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/icon-fontawesome.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:37	101407/101407	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-18c1f%22	https://eliteadmin.themedesigner.in/demos/bt4/material/icon-themify.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/icon-themify.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:37	90643/90643	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-16213%22	https://eliteadmin.themedesigner.in/demos/bt4/material/icon-weather.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/icon-weather.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:38	97651/97651	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-17d73%22	https://eliteadmin.themedesigner.in/demos/bt4/material/icon-simple-lineicon.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/icon-simple-lineicon.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:38	90624/90624	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-16200%22	https://eliteadmin.themedesigner.in/demos/bt4/material/icon-flag.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/icon-flag.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:39	724443/724443	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-b0ddb%22	https://eliteadmin.themedesigner.in/demos/bt4/material/icon-iconmind.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/icon-iconmind.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:39	56703/56703	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-dd7f%22	https://eliteadmin.themedesigner.in/demos/bt4/material/map-google.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/map-google.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:40	56893/56893	---MCZ	200	added ('OK')	text/html	etag:W/%2260ed8085-de3d%22	https://eliteadmin.themedesigner.in/demos/bt4/material/map-vector.html	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/map-vector.html	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:41	78151/78151	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-13147%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/users/5.jpg	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/users/5.jpg	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:42	62316/62316	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-f36c%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/users/6.jpg	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/users/6.jpg	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:43	80126/80126	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-138fe%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/users/7.jpg	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/users/7.jpg	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:43	55544/55544	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-d8f8%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/users/8.jpg	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/users/8.jpg	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:44	86929/86929	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-15391%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery/dist/jquery.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery/dist/jquery.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:45	78743/78743	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-13397%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap/dist/js/bootstrap.bundle.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap/dist/js/bootstrap.bundle.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:46	25537/25537	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-63c1%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/perfect-scrollbar.jquery.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/perfect-scrollbar.jquery.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:46	4237/4237	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-108d%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/waves.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/waves.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:47	1529/1529	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-5f9%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/sidebarmenu.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/sidebarmenu.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:47	3337/3337	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-d09%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/custom.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/custom.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:48	93251/93251	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-16c43%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/raphael/raphael-min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/raphael/raphael-min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:48	35652/35652	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-8b44%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/morrisjs/morris.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/morrisjs/morris.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:49	43247/43247	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-a8ef%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-sparkline/jquery.sparkline.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-sparkline/jquery.sparkline.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:49	12440/12440	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-3098%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/toast-master/js/jquery.toast.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/toast-master/js/jquery.toast.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:50	3806/3806	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-ede%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/dashboard1.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/dashboard1.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/)
17:20:50	9020/9020	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-233c%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/background/user-info.jpg	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/background/user-info.jpg	(from https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/style.min.css)
17:20:51	14991/14991	---M--	200	added ('OK')	image/png	etag:%2260ed8084-3a8f%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/custom-select.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/custom-select.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/style.min.css)
17:20:52	53368/53368	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2260ed8085-d078%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/fonts/Simple-Line-Icons.ttf?-i3a2kk	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/fonts/Simple-Line-Icons4c82.ttf	(from https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/style.min.css)
17:20:53	1177408/1177408	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2260ed8085-11f740%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/fonts/icomoon.ttf?-rdmvgc	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/fonts/icomoonca27.ttf	(from https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/style.min.css)
17:20:53	78584/78584	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2260ed8085-132f8%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/fonts/themify.ttf	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/fonts/themify.ttf	(from https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/style.min.css)
17:20:53	261388/261388	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2260ed8085-3fd0c%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/fonts/materialdesignicons-webfont.ttf	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/fonts/materialdesignicons-webfont.ttf	(from https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/style.min.css)
